n,futureMid,index,X,fundingFee,create_time
157,0.01443,0.0144053502873333,0.147876345888477,0.00094,"2019-11-26 18:34:03"
158,0.014435,0.0144285344366667,0.1483244553871707,0.00093,"2019-11-26 18:35:04"
159,0.014435,0.014425057508,0.1490137068507774,0.00093,"2019-11-26 18:36:05"
160,0.01443,0.0144245271053333,0.1493931227322641,0.00093,"2019-11-26 18:37:05"
161,0.01441,0.0144167050626667,0.1489280329189153,0.00092,"2019-11-26 18:38:06"
162,0.014405,0.014392963652,0.1497642990480476,0.00092,"2019-11-26 18:39:09"
163,0.01441,0.014398797837,0.1505422919837643,0.00092,"2019-11-26 18:40:10"
164,0.01442,0.0144095906336667,0.1512646835213128,0.00092,"2019-11-26 18:41:00"
165,0.014385,0.0143905727573333,0.1508774329630985,0.00091,"2019-11-26 18:42:01"
166,0.014385,0.01437040554,0.1518930243435488,0.00091,"2019-11-26 18:43:02"
167,0.014385,0.0143623352933333,0.1534710899020948,0.00091,"2019-11-26 18:44:07"
168,0.014375,0.014353206842,0.1549894375605587,0.00092,"2019-11-26 18:45:08"
169,0.01439,0.0143848989073333,0.1553440519863924,0.00091,"2019-11-26 18:46:09"
170,0.014395,0.0143930558333333,0.1554791286990247,0.00091,"2019-11-26 18:47:08"
171,0.014405,0.014396351917,0.1560798422026858,0.00091,"2019-11-26 18:48:09"
172,0.014405,0.014400364481,0.1564017450966101,0.00090,"2019-11-26 18:49:00"
173,0.01438,0.014390945995,0.155641128316879,0.00089,"2019-11-26 18:50:09"
174,0.01438,0.0143621351866667,0.1568850111449619,0.00090,"2019-11-26 18:51:09"
175,0.01438,0.0143607130933333,0.1582280438022784,0.00090,"2019-11-26 18:52:00"
176,0.01438,0.01438835597,0.1576472985095276,0.00089,"2019-11-26 18:53:00"
177,0.01439,0.014385700556,0.157946167791789,0.00089,"2019-11-26 18:54:01"
178,0.0144,0.0143709315633333,0.1599688923826475,0.00089,"2019-11-26 18:55:02"
179,0.014395,0.014396378876,0.1598731130195259,0.00089,"2019-11-26 18:56:02"
180,0.014385,0.0143851465926667,0.1598629224618033,0.00088,"2019-11-26 18:57:02"
181,0.014385,0.014381587591,0.1601001986997991,0.00088,"2019-11-26 18:58:03"
182,0.01439,0.014352501135,0.1627129046419401,0.00089,"2019-11-26 18:59:04"
183,0.014405,0.014366805047,0.1653714604499327,0.00090,"2019-11-26 19:00:08"
184,0.014385,0.0143821809746667,0.165567468644953,0.00089,"2019-11-26 19:01:00"
185,0.014385,0.01437992594,0.1659203258169002,0.00089,"2019-11-26 19:02:00"
186,0.014375,0.01437629631,0.1658301558612977,0.00089,"2019-11-26 19:03:06"
187,0.014365,0.0143667577193333,0.1657078095833386,0.00088,"2019-11-26 19:04:06"
188,0.01437,0.014344800003,0.1674645435214018,0.00089,"2019-11-26 19:05:07"
189,0.014365,0.0143402624106667,0.1691895879191179,0.00089,"2019-11-26 19:06:08"
190,0.01432,0.0143148235786667,0.169551200572243,0.00089,"2019-11-26 19:07:08"
191,0.014315,0.0142942105633333,0.1710055961525087,0.00089,"2019-11-26 19:08:05"
192,0.014325,0.014291730085,0.1733335099041767,0.00090,"2019-11-26 19:09:07"
193,0.01431,0.01430945736,0.1733714316776128,0.00089,"2019-11-26 19:10:07"
194,0.014305,0.0142617619163333,0.1764031807644617,0.00090,"2019-11-26 19:11:09"
195,0.014325,0.0143078026223333,0.1776051387534443,0.00091,"2019-11-26 19:12:00"
196,0.014315,0.01430461668,0.1783310107031986,0.00090,"2019-11-26 19:13:00"
197,0.01433,0.0143121292916667,0.1795796514867684,0.00091,"2019-11-26 19:14:01"
198,0.014335,0.014336143069,0.179499918116747,0.00090,"2019-11-26 19:15:01"
199,0.014315,0.01428776439,0.1814061372603844,0.00091,"2019-11-26 19:16:02"
200,0.014295,0.0142878836846667,0.1819042036983787,0.00090,"2019-11-26 19:17:09"
201,0.014285,0.0142853106866667,0.1818824550172674,0.00090,"2019-11-26 19:18:09"
202,0.01429,0.0142673349916667,0.183471049407638,0.00090,"2019-11-26 19:19:00"
203,0.01426,0.014260803373,0.1834147150638435,0.00090,"2019-11-26 19:20:00"
204,0.014265,0.01426702445,0.1832728179214439,0.00089,"2019-11-26 19:21:01"
205,0.014235,0.014215756324,0.1846265043213374,0.00090,"2019-11-26 19:22:02"
206,0.01426,0.014229863576,0.1867443337607445,0.00090,"2019-11-26 19:23:03"
207,0.01427,0.014233006974,0.1893434349954714,0.00091,"2019-11-26 19:24:03"
208,0.01425,0.0142519535673333,0.1892063613427914,0.00090,"2019-11-26 19:25:03"
